frame.frame.encap_type,frame.frame.time,frame.frame.time_utc,frame.frame.time_epoch,frame.frame.offset_shift,frame.frame.time_delta,frame.frame.time_delta_displayed,frame.frame.time_relative,frame.frame.number,frame.frame.len,frame.frame.cap_len,frame.frame.marked,frame.frame.ignored,frame.frame.protocols,sll.sll.etype,sll.sll.ifindex,sll.sll.hatype,sll.sll.pkttype,sll.sll.halen,sll.sll.src.eth,sll.sll.unused,ip.ip.version,ip.ip.hdr_len,ip.ip.dsfield,ip.ip.dsfield_tree,ip.ip.len,ip.ip.id,ip.ip.flags,ip.ip.flags_tree,ip.ip.frag_offset,ip.ip.ttl,ip.ip.proto,ip.ip.checksum,ip.ip.checksum.status,ip.ip.src,ip.ip.addr,ip.ip.src_host,ip.ip.host,ip.ip.dst,ip.ip.dst_host,udp.udp.srcport,udp.udp.dstport,udp.udp.port,udp.udp.length,udp.udp.checksum,udp.udp.checksum.status,udp.udp.stream,udp.Timestamps,udp.udp.payload,dns.dns.id,dns.dns.flags,dns.dns.flags_tree,dns.dns.count.queries,dns.dns.count.answers,dns.dns.count.auth_rr,dns.dns.count.add_rr,dns.Queries,dns.Additional records,dns.Answers,dns.dns.unsolicited,dns.dns.response_to,dns.dns.time,dns.Authoritative nameservers
210,"Nov 14, 2025 22:33:52.915486000 +06","Nov 14, 2025 16:33:52.915486000 UTC",1763138033,0,0.005749,0.005749,97.227772,91,287,287,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,65:76,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",267,0xde48,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xd9a6,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,44900,44900,247,0xbedb,2,5,"{'udp.time_relative': '0.005762000', 'udp.time_delta': '0.005749000'}",da:78:81:80:00:01:00:0c:00:00:00:00:12:63:6f:6e:6e:65:63:74:69:76:69:74:79:2d:63:68:65:63:6b:06:75:62:75:6e:74:75:03:63:6f:6d:00:00:01:00:01:c0:0c:00:01:00:01:00:00:00:e7:00:04:5b:bd:5b:62:c0:0c:00:01:00:01:00:00:00:e7:00:04:b9:7d:be:31:c0:0c:00:01:00:01:00:00:00:e7:00:04:5b:bd:5b:30:c0:0c:00:01:00:01:00:00:00:e7:00:04:b9:7d:be:60:c0:0c:00:01:00:01:00:00:00:e7:00:04:b9:7d:be:30:c0:0c:00:01:00:01:00:00:00:e7:00:04:b9:7d:be:61:c0:0c:00:01:00:01:00:00:00:e7:00:04:5b:bd:5b:31:c0:0c:00:01:00:01:00:00:00:e7:00:04:5b:bd:5b:61:c0:0c:00:01:00:01:00:00:00:e7:00:04:b9:7d:be:11:c0:0c:00:01:00:01:00:00:00:e7:00:04:b9:7d:be:12:c0:0c:00:01:00:01:00:00:00:e7:00:04:b9:7d:be:62:c0:0c:00:01:00:01:00:00:00:e7:00:04:5b:bd:5b:60,0xda78,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,12,0,0,"{'connectivity-check.ubuntu.com: type A, class IN': {'dns.qry.name': 'connectivity-check.ubuntu.com', 'dns.qry.name.len': '29', 'dns.count.labels': '3', 'dns.qry.type': '1', 'dns.qry.class': '0x0001'}}",,"{'connectivity-check.ubuntu.com: type A, class IN, addr 91.189.91.98': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '231', 'dns.resp.len': '4', 'dns.a': '91.189.91.98'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 185.125.190.49': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '231', 'dns.resp.len': '4', 'dns.a': '185.125.190.49'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 91.189.91.48': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '231', 'dns.resp.len': '4', 'dns.a': '91.189.91.48'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 185.125.190.96': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '231', 'dns.resp.len': '4', 'dns.a': '185.125.190.96'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 185.125.190.48': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '231', 'dns.resp.len': '4', 'dns.a': '185.125.190.48'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 185.125.190.97': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '231', 'dns.resp.len': '4', 'dns.a': '185.125.190.97'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 91.189.91.49': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '231', 'dns.resp.len': '4', 'dns.a': '91.189.91.49'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 91.189.91.97': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '231', 'dns.resp.len': '4', 'dns.a': '91.189.91.97'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 185.125.190.17': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '231', 'dns.resp.len': '4', 'dns.a': '185.125.190.17'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 185.125.190.18': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '231', 'dns.resp.len': '4', 'dns.a': '185.125.190.18'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 185.125.190.98': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '231', 'dns.resp.len': '4', 'dns.a': '185.125.190.98'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 91.189.91.96': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '231', 'dns.resp.len': '4', 'dns.a': '91.189.91.96'}}",,89,0.005762,
210,"Nov 14, 2025 22:33:52.915487000 +06","Nov 14, 2025 16:33:52.915487000 UTC",1763138033,0,0.000001,0.000001,97.227773,92,431,431,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,32:61,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",411,0xde49,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xd915,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,44900,44900,391,0xa912,2,5,"{'udp.time_relative': '0.005763000', 'udp.time_delta': '0.000001000'}",b5:7a:81:80:00:01:00:0c:00:00:00:00:12:63:6f:6e:6e:65:63:74:69:76:69:74:79:2d:63:68:65:63:6b:06:75:62:75:6e:74:75:03:63:6f:6d:00:00:1c:00:01:c0:0c:00:1c:00:01:00:00:00:ef:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:22:c0:0c:00:1c:00:01:00:00:00:ef:00:10:26:20:00:2d:40:02:00:01:00:00:00:00:00:00:01:97:c0:0c:00:1c:00:01:00:00:00:ef:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:2a:c0:0c:00:1c:00:01:00:00:00:ef:00:10:20:01:06:7c:15:62:00:00:00:00:00:00:00:00:00:23:c0:0c:00:1c:00:01:00:00:00:ef:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:98:c0:0c:00:1c:00:01:00:00:00:ef:00:10:26:20:00:2d:40:02:00:01:00:00:00:00:00:00:01:96:c0:0c:00:1c:00:01:00:00:00:ef:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:96:c0:0c:00:1c:00:01:00:00:00:ef:00:10:26:20:00:2d:40:02:00:01:00:00:00:00:00:00:01:98:c0:0c:00:1c:00:01:00:00:00:ef:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:23:c0:0c:00:1c:00:01:00:00:00:ef:00:10:20:01:06:7c:15:62:00:00:00:00:00:00:00:00:00:24:c0:0c:00:1c:00:01:00:00:00:ef:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:2b:c0:0c:00:1c:00:01:00:00:00:ef:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:97,0xb57a,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,12,0,0,"{'connectivity-check.ubuntu.com: type AAAA, class IN': {'dns.qry.name': 'connectivity-check.ubuntu.com', 'dns.qry.name.len': '29', 'dns.count.labels': '3', 'dns.qry.type': '28', 'dns.qry.class': '0x0001'}}",,"{'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::22': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::22'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4002:1::197': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4002:1::197'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::2a': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::2a'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2001:67c:1562::23': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2001:67c:1562::23'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::98': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::98'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4002:1::196': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4002:1::196'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::96': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::96'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4002:1::198': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4002:1::198'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::23': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::23'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2001:67c:1562::24': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2001:67c:1562::24'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::2b': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::2b'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::97': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::97'}}",,90,0.00575,
210,"Nov 14, 2025 22:33:54.652949000 +06","Nov 14, 2025 16:33:54.652949000 UTC",1763138035,0,1.737462,1.737462,98.965235,93,95,95,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",75,0xb66f,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x0240,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,35208,53,53,55,0x176c,2,6,"{'udp.time_relative': '0.000000000', 'udp.time_delta': '0.000000000'}",51:78:01:00:00:01:00:00:00:00:00:00:0e:63:6c:69:65:6e:74:73:65:72:76:69:63:65:73:0a:67:6f:6f:67:6c:65:61:70:69:73:03:63:6f:6d:00:00:01:00:01,0x5178,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'clientservices.googleapis.com: type A, class IN': {'dns.qry.name': 'clientservices.googleapis.com', 'dns.qry.name.len': '29', 'dns.count.labels': '3', 'dns.qry.type': '1', 'dns.qry.class': '0x0001'}}",,,,,,
210,"Nov 14, 2025 22:33:54.653131000 +06","Nov 14, 2025 16:33:54.653131000 UTC",1763138035,0,0.000182,0.000182,98.965417,94,95,95,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,0:06,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",75,0xc0c5,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xf7e9,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,34181,53,53,55,0x6501,2,7,"{'udp.time_relative': '0.000000000', 'udp.time_delta': '0.000000000'}",c7:e5:01:00:00:01:00:00:00:00:00:00:0e:63:6c:69:65:6e:74:73:65:72:76:69:63:65:73:0a:67:6f:6f:67:6c:65:61:70:69:73:03:63:6f:6d:00:00:41:00:01,0xc7e5,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'clientservices.googleapis.com: type HTTPS, class IN': {'dns.qry.name': 'clientservices.googleapis.com', 'dns.qry.name.len': '29', 'dns.count.labels': '3', 'dns.qry.type': '65', 'dns.qry.class': '0x0001'}}",,,,,,
210,"Nov 14, 2025 22:33:54.658588000 +06","Nov 14, 2025 16:33:54.658588000 UTC",1763138035,0,0.005457,0.005457,98.970874,95,111,111,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,65:76,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",91,0xde98,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xda06,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,35208,35208,71,0x729c,2,6,"{'udp.time_relative': '0.005639000', 'udp.time_delta': '0.005639000'}",51:78:81:80:00:01:00:01:00:00:00:00:0e:63:6c:69:65:6e:74:73:65:72:76:69:63:65:73:0a:67:6f:6f:67:6c:65:61:70:69:73:03:63:6f:6d:00:00:01:00:01:c0:0c:00:01:00:01:00:00:00:52:00:04:8e:fb:de:c3,0x5178,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'clientservices.googleapis.com: type A, class IN': {'dns.qry.name': 'clientservices.googleapis.com', 'dns.qry.name.len': '29', 'dns.count.labels': '3', 'dns.qry.type': '1', 'dns.qry.class': '0x0001'}}",,"{'clientservices.googleapis.com: type A, class IN, addr 142.251.222.195': {'dns.resp.name': 'clientservices.googleapis.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '82', 'dns.resp.len': '4', 'dns.a': '142.251.222.195'}}",,93,0.005639,
210,"Nov 14, 2025 22:33:54.658591000 +06","Nov 14, 2025 16:33:54.658591000 UTC",1763138035,0,0.000003,0.000003,98.970877,96,152,152,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,65:76,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",132,0xde99,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xd9dc,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,34181,34181,112,0xa02c,2,7,"{'udp.time_relative': '0.005460000', 'udp.time_delta': '0.005460000'}",c7:e5:81:80:00:01:00:00:00:01:00:00:0e:63:6c:69:65:6e:74:73:65:72:76:69:63:65:73:0a:67:6f:6f:67:6c:65:61:70:69:73:03:63:6f:6d:00:00:41:00:01:c0:1b:00:06:00:01:00:00:00:27:00:2d:03:6e:73:31:06:67:6f:6f:67:6c:65:c0:26:09:64:6e:73:2d:61:64:6d:69:6e:c0:3f:31:8c:b7:14:00:00:03:84:00:00:03:84:00:00:07:08:00:00:00:3c,0xc7e5,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,0,1,0,"{'clientservices.googleapis.com: type HTTPS, class IN': {'dns.qry.name': 'clientservices.googleapis.com', 'dns.qry.name.len': '29', 'dns.count.labels': '3', 'dns.qry.type': '65', 'dns.qry.class': '0x0001'}}",,,,94,0.00546,"{'googleapis.com: type SOA, class IN, mname ns1.google.com': {'dns.resp.name': 'googleapis.com', 'dns.resp.type': '6', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '39', 'dns.resp.len': '45', 'dns.soa.mname': 'ns1.google.com', 'dns.soa.rname': 'dns-admin.google.com', 'dns.soa.serial_number': '831305492', 'dns.soa.refresh_interval': '900', 'dns.soa.retry_interval': '900', 'dns.soa.expire_limit': '1800', 'dns.soa.minimum_ttl': '60'}}"
210,"Nov 14, 2025 22:33:56.503541000 +06","Nov 14, 2025 16:33:56.503541000 UTC",1763138037,0,1.84495,1.84495,100.815827,97,106,106,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",86,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xedcf,2,192.168.0.161,152.42.243.83,192.168.0.161,152.42.243.83,152.42.243.83,152.42.243.83,42496,53,53,66,0x2e0c,2,0,"{'udp.time_relative': '100.815827000', 'udp.time_delta': '4.004423000'}",b8:a0:01:00:00:01:00:00:00:00:00:01:08:70:61:61:61:6f:7a:67:61:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:00:00:29:10:00:00:00:80:00:00:00,0xb8a0,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,1,"{'paaaozga.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaozga.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}","{'<Root>: type OPT': {'dns.resp.name': '<Root>', 'dns.resp.type': '41', 'dns.rr.udp_payload_size': '4096', 'dns.resp.ext_rcode': '0x00', 'dns.resp.edns0_version': '0', 'dns.resp.z': '0x8000', 'dns.resp.z_tree': {'dns.resp.z.do': '1', 'dns.resp.z.reserved': '0x0000'}, 'dns.resp.len': '0'}}",,,,,
210,"Nov 14, 2025 22:33:56.558421000 +06","Nov 14, 2025 16:33:56.558421000 UTC",1763138037,0,0.05488,0.05488,100.870707,98,111,111,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",91,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,50,17,0xfbca,2,152.42.243.83,192.168.0.161,152.42.243.83,192.168.0.161,192.168.0.161,192.168.0.161,53,42496,42496,71,0xaca7,2,0,"{'udp.time_relative': '100.870707000', 'udp.time_delta': '0.054880000'}",9a:71:84:00:00:01:00:01:00:00:00:00:08:70:61:61:61:6f:7a:66:79:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:c0:0c:00:10:00:01:00:00:00:00:00:04:03:72:f0:00,0x9a71,0x8400,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '1', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '0', 'dns.flags.recavail': '0', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'paaaozfy.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaozfy.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}",,"{'paaaozfy.tunnel.devgossips.me: type TXT, class IN': {'dns.resp.name': 'paaaozfy.tunnel.devgossips.me', 'dns.resp.type': '16', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '0', 'dns.resp.len': '4', 'dns.txt.length': '3', 'dns.txt': 'r�'}}",,87,4.151177,
210,"Nov 14, 2025 22:34:00.563058000 +06","Nov 14, 2025 16:34:00.563058000 UTC",1763138041,0,4.004637,4.004637,104.875344,99,106,106,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",86,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xedcf,2,192.168.0.161,152.42.243.83,192.168.0.161,152.42.243.83,152.42.243.83,152.42.243.83,42496,53,53,66,0x07dd,2,0,"{'udp.time_relative': '104.875344000', 'udp.time_delta': '4.004637000'}",d6:cf:01:00:00:01:00:00:00:00:00:01:08:70:61:61:61:6f:7a:67:69:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:00:00:29:10:00:00:00:80:00:00:00,0xd6cf,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,1,"{'paaaozgi.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaozgi.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}","{'<Root>: type OPT': {'dns.resp.name': '<Root>', 'dns.resp.type': '41', 'dns.rr.udp_payload_size': '4096', 'dns.resp.ext_rcode': '0x00', 'dns.resp.edns0_version': '0', 'dns.resp.z': '0x8000', 'dns.resp.z_tree': {'dns.resp.z.do': '1', 'dns.resp.z.reserved': '0x0000'}, 'dns.resp.len': '0'}}",,,,,
210,"Nov 14, 2025 22:34:00.695394000 +06","Nov 14, 2025 16:34:00.695394000 UTC",1763138041,0,0.132336,0.132336,105.00768,100,111,111,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",91,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,50,17,0xfbca,2,152.42.243.83,192.168.0.161,152.42.243.83,192.168.0.161,192.168.0.161,192.168.0.161,53,42496,42496,71,0xa677,2,0,"{'udp.time_relative': '105.007680000', 'udp.time_delta': '0.132336000'}",b8:a0:84:00:00:01:00:01:00:00:00:00:08:70:61:61:61:6f:7a:67:61:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:c0:0c:00:10:00:01:00:00:00:00:00:04:03:72:f0:00,0xb8a0,0x8400,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '1', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '0', 'dns.flags.recavail': '0', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'paaaozga.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaozga.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}",,"{'paaaozga.tunnel.devgossips.me: type TXT, class IN': {'dns.resp.name': 'paaaozga.tunnel.devgossips.me', 'dns.resp.type': '16', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '0', 'dns.resp.len': '4', 'dns.txt.length': '3', 'dns.txt': 'r�'}}",,97,4.191853,
